164.07	164.07	164.07	164.07	164.07	164.07	164.07	164.07	164.07	164.07
166.75	166.75	166.75	166.75	166.75	166.75	166.75	166.75	166.75	166.75
169.45	169.45	169.45	169.45	169.45	169.45	169.45	169.45	169.45	169.45
172.15	172.15	172.15	172.15	172.15	172.15	172.15	172.15	172.15	172.15
174.88	174.88	174.88	174.88	174.88	174.88	174.88	174.88	174.88	174.88
177.61	177.61	177.61	177.61	177.61	177.61	177.61	177.61	177.61	177.61
180.35	180.35	180.35	180.35	180.35	180.35	180.35	180.35	180.35	180.35
183.1	183.1	183.1	183.1	183.1	183.1	183.1	183.1	183.1	183.1
185.86	185.86	185.86	185.86	185.86	185.86	185.86	185.86	185.86	185.86
188.62	188.62	188.62	188.62	188.62	188.62	188.62	188.62	188.62	188.62
191.4	191.4	191.4	191.4	191.4	191.4	191.4	191.4	191.4	191.4
194.17	194.17	194.17	194.17	194.17	194.17	194.17	194.17	194.17	194.17
196.96	196.96	196.96	196.96	196.96	196.96	196.96	196.96	196.96	196.96
199.74	199.74	199.74	199.74	199.74	199.74	199.74	199.74	199.74	199.74
202.53	202.53	202.53	202.53	202.53	202.53	202.53	202.53	202.53	202.53
205.32	205.32	205.32	205.32	205.32	205.32	205.32	205.32	205.32	205.32
208.11	208.11	208.11	208.11	208.11	208.11	208.11	208.11	208.11	208.11
210.9	210.9	210.9	210.9	210.9	210.9	210.9	210.9	210.9	210.9
213.69	213.69	213.69	213.69	213.69	213.69	213.69	213.69	213.69	213.69
216.48	216.48	216.48	216.48	216.48	216.48	216.48	216.48	216.48	216.48
219.26	219.26	219.26	219.26	219.26	219.26	219.26	219.26	219.26	219.26
222.05	222.05	222.05	222.05	222.05	222.05	222.05	222.05	222.05	222.05
224.82	224.82	224.82	224.82	224.82	224.82	224.82	224.82	224.82	224.82
227.6	227.6	227.6	227.6	227.6	227.6	227.6	227.6	227.6	227.6
230.36	230.36	230.36	230.36	230.36	230.36	230.36	230.36	230.36	230.36
233.12	233.12	233.12	233.12	233.12	233.12	233.12	233.12	233.12	233.12
235.88	235.88	235.88	235.88	235.88	235.88	235.88	235.88	235.88	235.88
238.62	238.62	238.62	238.62	238.62	238.62	238.62	238.62	238.62	238.62
241.36	241.36	241.36	241.36	241.36	241.36	241.36	241.36	241.36	241.36
244.08	244.08	244.08	244.08	244.08	244.08	244.08	244.08	244.08	244.08
246.8	246.8	246.8	246.8	246.8	246.8	246.8	246.8	246.8	246.8
249.5	249.5	249.5	249.5	249.5	249.5	249.5	249.5	249.5	249.5
252.2	252.2	252.2	252.2	252.2	252.2	252.2	252.2	252.2	252.2
254.88	254.88	254.88	254.88	254.88	254.88	254.88	254.88	254.88	254.88
257.54	257.54	257.54	257.54	257.54	257.54	257.54	257.54	257.54	257.54
260.19	260.19	260.19	260.19	260.19	260.19	260.19	260.19	260.19	260.19
262.83	262.83	262.83	262.83	262.83	262.83	262.83	262.83	262.83	262.83
265.45	265.45	265.45	265.45	265.45	265.45	265.45	265.45	265.45	265.45
268.06	268.06	268.06	268.06	268.06	268.06	268.06	268.06	268.06	268.06
270.65	270.65	270.65	270.65	270.65	270.65	270.65	270.65	270.65	270.65
273.22	273.22	273.22	273.22	273.22	273.22	273.22	273.22	273.22	273.22
275.78	275.78	275.78	275.78	275.78	275.78	275.78	275.78	275.78	275.78
278.31	278.31	278.31	278.31	278.31	278.31	278.31	278.31	278.31	278.31
280.83	280.83	280.83	280.83	280.83	280.83	280.83	280.83	280.83	280.83
283.32	283.32	283.32	283.32	283.32	283.32	283.32	283.32	283.32	283.32
285.8	285.8	285.8	285.8	285.8	285.8	285.8	285.8	285.8	285.8
288.25	288.25	288.25	288.25	288.25	288.25	288.25	288.25	288.25	288.25
290.68	290.68	290.68	290.68	290.68	290.68	290.68	290.68	290.68	290.68
293.09	293.09	293.09	293.09	293.09	293.09	293.09	293.09	293.09	293.09
295.48	295.48	295.48	295.48	295.48	295.48	295.48	295.48	295.48	295.48
297.84	297.84	297.84	297.84	297.84	297.84	297.84	297.84	297.84	297.84
300.18	300.18	300.18	300.18	300.18	300.18	300.18	300.18	300.18	300.18
302.49	302.49	302.49	302.49	302.49	302.49	302.49	302.49	302.49	302.49
304.78	304.78	304.78	304.78	304.78	304.78	304.78	304.78	304.78	304.78
307.04	307.04	307.04	307.04	307.04	307.04	307.04	307.04	307.04	307.04
309.28	309.28	309.28	309.28	309.28	309.28	309.28	309.28	309.28	309.28
311.49	311.49	311.49	311.49	311.49	311.49	311.49	311.49	311.49	311.49
313.67	313.67	313.67	313.67	313.67	313.67	313.67	313.67	313.67	313.67
315.82	315.82	315.82	315.82	315.82	315.82	315.82	315.82	315.82	315.82
317.95	317.95	317.95	317.95	317.95	317.95	317.95	317.95	317.95	317.95
320.05	320.05	320.05	320.05	320.05	320.05	320.05	320.05	320.05	320.05
322.12	322.12	322.12	322.12	322.12	322.12	322.12	322.12	322.12	322.12
324.15	324.15	324.15	324.15	324.15	324.15	324.15	324.15	324.15	324.15
326.16	326.16	326.16	326.16	326.16	326.16	326.16	326.16	326.16	326.16
328.14	328.14	328.14	328.14	328.14	328.14	328.14	328.14	328.14	328.14
330.08	330.08	330.08	330.08	330.08	330.08	330.08	330.08	330.08	330.08
332	332	332	332	332	332	332	332	332	332
333.88	333.88	333.88	333.88	333.88	333.88	333.88	333.88	333.88	333.88
335.73	335.73	335.73	335.73	335.73	335.73	335.73	335.73	335.73	335.73
337.55	337.55	337.55	337.55	337.55	337.55	337.55	337.55	337.55	337.55
339.33	339.33	339.33	339.33	339.33	339.33	339.33	339.33	339.33	339.33
341.08	341.08	341.08	341.08	341.08	341.08	341.08	341.08	341.08	341.08
342.8	342.8	342.8	342.8	342.8	342.8	342.8	342.8	342.8	342.8
344.48	344.48	344.48	344.48	344.48	344.48	344.48	344.48	344.48	344.48
346.13	346.13	346.13	346.13	346.13	346.13	346.13	346.13	346.13	346.13
347.74	347.74	347.74	347.74	347.74	347.74	347.74	347.74	347.74	347.74
349.31	349.31	349.31	349.31	349.31	349.31	349.31	349.31	349.31	349.31
350.86	350.86	350.86	350.86	350.86	350.86	350.86	350.86	350.86	350.86
352.36	352.36	352.36	352.36	352.36	352.36	352.36	352.36	352.36	352.36
353.83	353.83	353.83	353.83	353.83	353.83	353.83	353.83	353.83	353.83
355.26	355.26	355.26	355.26	355.26	355.26	355.26	355.26	355.26	355.26
356.65	356.65	356.65	356.65	356.65	356.65	356.65	356.65	356.65	356.65
358.01	358.01	358.01	358.01	358.01	358.01	358.01	358.01	358.01	358.01
359.33	359.33	359.33	359.33	359.33	359.33	359.33	359.33	359.33	359.33
360.61	360.61	360.61	360.61	360.61	360.61	360.61	360.61	360.61	360.61
361.86	361.86	361.86	361.86	361.86	361.86	361.86	361.86	361.86	361.86
363.06	363.06	363.06	363.06	363.06	363.06	363.06	363.06	363.06	363.06
364.23	364.23	364.23	364.23	364.23	364.23	364.23	364.23	364.23	364.23
365.36	365.36	365.36	365.36	365.36	365.36	365.36	365.36	365.36	365.36
366.45	366.45	366.45	366.45	366.45	366.45	366.45	366.45	366.45	366.45
367.5	367.5	367.5	367.5	367.5	367.5	367.5	367.5	367.5	367.5
368.51	368.51	368.51	368.51	368.51	368.51	368.51	368.51	368.51	368.51
369.48	369.48	369.48	369.48	369.48	369.48	369.48	369.48	369.48	369.48
370.41	370.41	370.41	370.41	370.41	370.41	370.41	370.41	370.41	370.41
371.3	371.3	371.3	371.3	371.3	371.3	371.3	371.3	371.3	371.3
372.15	372.15	372.15	372.15	372.15	372.15	372.15	372.15	372.15	372.15
372.96	372.96	372.96	372.96	372.96	372.96	372.96	372.96	372.96	372.96
373.73	373.73	373.73	373.73	373.73	373.73	373.73	373.73	373.73	373.73
374.45	374.45	374.45	374.45	374.45	374.45	374.45	374.45	374.45	374.45
375.14	375.14	375.14	375.14	375.14	375.14	375.14	375.14	375.14	375.14
375.79	375.79	375.79	375.79	375.79	375.79	375.79	375.79	375.79	375.79
376.39	376.39	376.39	376.39	376.39	376.39	376.39	376.39	376.39	376.39
376.96	376.96	376.96	376.96	376.96	376.96	376.96	376.96	376.96	376.96
377.48	377.48	377.48	377.48	377.48	377.48	377.48	377.48	377.48	377.48
377.96	377.96	377.96	377.96	377.96	377.96	377.96	377.96	377.96	377.96
378.4	378.4	378.4	378.4	378.4	378.4	378.4	378.4	378.4	378.4
378.8	378.8	378.8	378.8	378.8	378.8	378.8	378.8	378.8	378.8
379.15	379.15	379.15	379.15	379.15	379.15	379.15	379.15	379.15	379.15
379.47	379.47	379.47	379.47	379.47	379.47	379.47	379.47	379.47	379.47
379.74	379.74	379.74	379.74	379.74	379.74	379.74	379.74	379.74	379.74
379.97	379.97	379.97	379.97	379.97	379.97	379.97	379.97	379.97	379.97
380.16	380.16	380.16	380.16	380.16	380.16	380.16	380.16	380.16	380.16
380.3	380.3	380.3	380.3	380.3	380.3	380.3	380.3	380.3	380.3
380.41	380.41	380.41	380.41	380.41	380.41	380.41	380.41	380.41	380.41
380.47	380.47	380.47	380.47	380.47	380.47	380.47	380.47	380.47	380.47
380.49	380.49	380.49	380.49	380.49	380.49	380.49	380.49	380.49	380.49
380.47	380.47	380.47	380.47	380.47	380.47	380.47	380.47	380.47	380.47
380.41	380.41	380.41	380.41	380.41	380.41	380.41	380.41	380.41	380.41
380.3	380.3	380.3	380.3	380.3	380.3	380.3	380.3	380.3	380.3
380.16	380.16	380.16	380.16	380.16	380.16	380.16	380.16	380.16	380.16
379.97	379.97	379.97	379.97	379.97	379.97	379.97	379.97	379.97	379.97
379.74	379.74	379.74	379.74	379.74	379.74	379.74	379.74	379.74	379.74
379.46	379.46	379.46	379.46	379.46	379.46	379.46	379.46	379.46	379.46
379.15	379.15	379.15	379.15	379.15	379.15	379.15	379.15	379.15	379.15
378.79	378.79	378.79	378.79	378.79	378.79	378.79	378.79	378.79	378.79
378.4	378.4	378.4	378.4	378.4	378.4	378.4	378.4	378.4	378.4
377.96	377.96	377.96	377.96	377.96	377.96	377.96	377.96	377.96	377.96
377.48	377.48	377.48	377.48	377.48	377.48	377.48	377.48	377.48	377.48
376.96	376.96	376.96	376.96	376.96	376.96	376.96	376.96	376.96	376.96
376.4	376.4	376.4	376.4	376.4	376.4	376.4	376.4	376.4	376.4
375.79	375.79	375.79	375.79	375.79	375.79	375.79	375.79	375.79	375.79
375.15	375.15	375.15	375.15	375.15	375.15	375.15	375.15	375.15	375.15
374.47	374.47	374.47	374.47	374.47	374.47	374.47	374.47	374.47	374.47
373.74	373.74	373.74	373.74	373.74	373.74	373.74	373.74	373.74	373.74
372.98	372.98	372.98	372.98	372.98	372.98	372.98	372.98	372.98	372.98
372.17	372.17	372.17	372.17	372.17	372.17	372.17	372.17	372.17	372.17
371.33	371.33	371.33	371.33	371.33	371.33	371.33	371.33	371.33	371.33
370.44	370.44	370.44	370.44	370.44	370.44	370.44	370.44	370.44	370.44
369.52	369.52	369.52	369.52	369.52	369.52	369.52	369.52	369.52	369.52
368.55	368.55	368.55	368.55	368.55	368.55	368.55	368.55	368.55	368.55
367.55	367.55	367.55	367.55	367.55	367.55	367.55	367.55	367.55	367.55
366.51	366.51	366.51	366.51	366.51	366.51	366.51	366.51	366.51	366.51
365.43	365.43	365.43	365.43	365.43	365.43	365.43	365.43	365.43	365.43
364.31	364.31	364.31	364.31	364.31	364.31	364.31	364.31	364.31	364.31
363.15	363.15	363.15	363.15	363.15	363.15	363.15	363.15	363.15	363.15
361.96	361.96	361.96	361.96	361.96	361.96	361.96	361.96	361.96	361.96
360.72	360.72	360.72	360.72	360.72	360.72	360.72	360.72	360.72	360.72
359.46	359.46	359.46	359.46	359.46	359.46	359.46	359.46	359.46	359.46
358.15	358.15	358.15	358.15	358.15	358.15	358.15	358.15	358.15	358.15
356.8	356.8	356.8	356.8	356.8	356.8	356.8	356.8	356.8	356.8
355.42	355.42	355.42	355.42	355.42	355.42	355.42	355.42	355.42	355.42
354.01	354.01	354.01	354.01	354.01	354.01	354.01	354.01	354.01	354.01
352.56	352.56	352.56	352.56	352.56	352.56	352.56	352.56	352.56	352.56
351.07	351.07	351.07	351.07	351.07	351.07	351.07	351.07	351.07	351.07
349.55	349.55	349.55	349.55	349.55	349.55	349.55	349.55	349.55	349.55
347.99	347.99	347.99	347.99	347.99	347.99	347.99	347.99	347.99	347.99
346.4	346.4	346.4	346.4	346.4	346.4	346.4	346.4	346.4	346.4
344.77	344.77	344.77	344.77	344.77	344.77	344.77	344.77	344.77	344.77
343.11	343.11	343.11	343.11	343.11	343.11	343.11	343.11	343.11	343.11
341.42	341.42	341.42	341.42	341.42	341.42	341.42	341.42	341.42	341.42
339.7	339.7	339.7	339.7	339.7	339.7	339.7	339.7	339.7	339.7
337.94	337.94	337.94	337.94	337.94	337.94	337.94	337.94	337.94	337.94
336.15	336.15	336.15	336.15	336.15	336.15	336.15	336.15	336.15	336.15
334.33	334.33	334.33	334.33	334.33	334.33	334.33	334.33	334.33	334.33
332.47	332.47	332.47	332.47	332.47	332.47	332.47	332.47	332.47	332.47
330.59	330.59	330.59	330.59	330.59	330.59	330.59	330.59	330.59	330.59
328.68	328.68	328.68	328.68	328.68	328.68	328.68	328.68	328.68	328.68
326.73	326.73	326.73	326.73	326.73	326.73	326.73	326.73	326.73	326.73
324.76	324.76	324.76	324.76	324.76	324.76	324.76	324.76	324.76	324.76
322.76	322.76	322.76	322.76	322.76	322.76	322.76	322.76	322.76	322.76
320.73	320.73	320.73	320.73	320.73	320.73	320.73	320.73	320.73	320.73
318.67	318.67	318.67	318.67	318.67	318.67	318.67	318.67	318.67	318.67
316.59	316.59	316.59	316.59	316.59	316.59	316.59	316.59	316.59	316.59
314.47	314.47	314.47	314.47	314.47	314.47	314.47	314.47	314.47	314.47
312.33	312.33	312.33	312.33	312.33	312.33	312.33	312.33	312.33	312.33
310.17	310.17	310.17	310.17	310.17	310.17	310.17	310.17	310.17	310.17
307.98	307.98	307.98	307.98	307.98	307.98	307.98	307.98	307.98	307.98
305.76	305.76	305.76	305.76	305.76	305.76	305.76	305.76	305.76	305.76
303.53	303.53	303.53	303.53	303.53	303.53	303.53	303.53	303.53	303.53
301.26	301.26	301.26	301.26	301.26	301.26	301.26	301.26	301.26	301.26
298.98	298.98	298.98	298.98	298.98	298.98	298.98	298.98	298.98	298.98
296.67	296.67	296.67	296.67	296.67	296.67	296.67	296.67	296.67	296.67
294.34	294.34	294.34	294.34	294.34	294.34	294.34	294.34	294.34	294.34
291.99	291.99	291.99	291.99	291.99	291.99	291.99	291.99	291.99	291.99
289.62	289.62	289.62	289.62	289.62	289.62	289.62	289.62	289.62	289.62
287.22	287.22	287.22	287.22	287.22	287.22	287.22	287.22	287.22	287.22
284.81	284.81	284.81	284.81	284.81	284.81	284.81	284.81	284.81	284.81
282.38	282.38	282.38	282.38	282.38	282.38	282.38	282.38	282.38	282.38
279.93	279.93	279.93	279.93	279.93	279.93	279.93	279.93	279.93	279.93
277.47	277.47	277.47	277.47	277.47	277.47	277.47	277.47	277.47	277.47
274.98	274.98	274.98	274.98	274.98	274.98	274.98	274.98	274.98	274.98
272.48	272.48	272.48	272.48	272.48	272.48	272.48	272.48	272.48	272.48
269.97	269.97	269.97	269.97	269.97	269.97	269.97	269.97	269.97	269.97
267.44	267.44	267.44	267.44	267.44	267.44	267.44	267.44	267.44	267.44
264.9	264.9	264.9	264.9	264.9	264.9	264.9	264.9	264.9	264.9
262.34	262.34	262.34	262.34	262.34	262.34	262.34	262.34	262.34	262.34
259.77	259.77	259.77	259.77	259.77	259.77	259.77	259.77	259.77	259.77
257.19	257.19	257.19	257.19	257.19	257.19	257.19	257.19	257.19	257.19
254.59	254.59	254.59	254.59	254.59	254.59	254.59	254.59	254.59	254.59
251.99	251.99	251.99	251.99	251.99	251.99	251.99	251.99	251.99	251.99
249.38	249.38	249.38	249.38	249.38	249.38	249.38	249.38	249.38	249.38
246.75	246.75	246.75	246.75	246.75	246.75	246.75	246.75	246.75	246.75
244.12	244.12	244.12	244.12	244.12	244.12	244.12	244.12	244.12	244.12
241.48	241.48	241.48	241.48	241.48	241.48	241.48	241.48	241.48	241.48
238.84	238.84	238.84	238.84	238.84	238.84	238.84	238.84	238.84	238.84
236.19	236.19	236.19	236.19	236.19	236.19	236.19	236.19	236.19	236.19
233.53	233.53	233.53	233.53	233.53	233.53	233.53	233.53	233.53	233.53
230.87	230.87	230.87	230.87	230.87	230.87	230.87	230.87	230.87	230.87
228.21	228.21	228.21	228.21	228.21	228.21	228.21	228.21	228.21	228.21
225.54	225.54	225.54	225.54	225.54	225.54	225.54	225.54	225.54	225.54
222.87	222.87	222.87	222.87	222.87	222.87	222.87	222.87	222.87	222.87
220.2	220.2	220.2	220.2	220.2	220.2	220.2	220.2	220.2	220.2
217.53	217.53	217.53	217.53	217.53	217.53	217.53	217.53	217.53	217.53
214.87	214.87	214.87	214.87	214.87	214.87	214.87	214.87	214.87	214.87
212.2	212.2	212.2	212.2	212.2	212.2	212.2	212.2	212.2	212.2
209.53	209.53	209.53	209.53	209.53	209.53	209.53	209.53	209.53	209.53
206.87	206.87	206.87	206.87	206.87	206.87	206.87	206.87	206.87	206.87
204.22	204.22	204.22	204.22	204.22	204.22	204.22	204.22	204.22	204.22
201.57	201.57	201.57	201.57	201.57	201.57	201.57	201.57	201.57	201.57
198.92	198.92	198.92	198.92	198.92	198.92	198.92	198.92	198.92	198.92
196.28	196.28	196.28	196.28	196.28	196.28	196.28	196.28	196.28	196.28
193.65	193.65	193.65	193.65	193.65	193.65	193.65	193.65	193.65	193.65
191.03	191.03	191.03	191.03	191.03	191.03	191.03	191.03	191.03	191.03
188.42	188.42	188.42	188.42	188.42	188.42	188.42	188.42	188.42	188.42
185.82	185.82	185.82	185.82	185.82	185.82	185.82	185.82	185.82	185.82
183.23	183.23	183.23	183.23	183.23	183.23	183.23	183.23	183.23	183.23
180.65	180.65	180.65	180.65	180.65	180.65	180.65	180.65	180.65	180.65
178.09	178.09	178.09	178.09	178.09	178.09	178.09	178.09	178.09	178.09
175.54	175.54	175.54	175.54	175.54	175.54	175.54	175.54	175.54	175.54
173.01	173.01	173.01	173.01	173.01	173.01	173.01	173.01	173.01	173.01
170.5	170.5	170.5	170.5	170.5	170.5	170.5	170.5	170.5	170.5
168	168	168	168	168	168	168	168	168	168
165.52	165.52	165.52	165.52	165.52	165.52	165.52	165.52	165.52	165.52
163.06	163.06	163.06	163.06	163.06	163.06	163.06	163.06	163.06	163.06
160.63	160.63	160.63	160.63	160.63	160.63	160.63	160.63	160.63	160.63
158.21	158.21	158.21	158.21	158.21	158.21	158.21	158.21	158.21	158.21
155.82	155.82	155.82	155.82	155.82	155.82	155.82	155.82	155.82	155.82
153.45	153.45	153.45	153.45	153.45	153.45	153.45	153.45	153.45	153.45
151.11	151.11	151.11	151.11	151.11	151.11	151.11	151.11	151.11	151.11
148.79	148.79	148.79	148.79	148.79	148.79	148.79	148.79	148.79	148.79
146.5	146.5	146.5	146.5	146.5	146.5	146.5	146.5	146.5	146.5
144.24	144.24	144.24	144.24	144.24	144.24	144.24	144.24	144.24	144.24
142.01	142.01	142.01	142.01	142.01	142.01	142.01	142.01	142.01	142.01
139.81	139.81	139.81	139.81	139.81	139.81	139.81	139.81	139.81	139.81
137.64	137.64	137.64	137.64	137.64	137.64	137.64	137.64	137.64	137.64
135.5	135.5	135.5	135.5	135.5	135.5	135.5	135.5	135.5	135.5
133.4	133.4	133.4	133.4	133.4	133.4	133.4	133.4	133.4	133.4
131.34	131.34	131.34	131.34	131.34	131.34	131.34	131.34	131.34	131.34
129.31	129.31	129.31	129.31	129.31	129.31	129.31	129.31	129.31	129.31
127.32	127.32	127.32	127.32	127.32	127.32	127.32	127.32	127.32	127.32
125.36	125.36	125.36	125.36	125.36	125.36	125.36	125.36	125.36	125.36
123.45	123.45	123.45	123.45	123.45	123.45	123.45	123.45	123.45	123.45
121.58	121.58	121.58	121.58	121.58	121.58	121.58	121.58	121.58	121.58
119.75	119.75	119.75	119.75	119.75	119.75	119.75	119.75	119.75	119.75
117.97	117.97	117.97	117.97	117.97	117.97	117.97	117.97	117.97	117.97
116.23	116.23	116.23	116.23	116.23	116.23	116.23	116.23	116.23	116.23
114.53	114.53	114.53	114.53	114.53	114.53	114.53	114.53	114.53	114.53
112.89	112.89	112.89	112.89	112.89	112.89	112.89	112.89	112.89	112.89
111.29	111.29	111.29	111.29	111.29	111.29	111.29	111.29	111.29	111.29
109.74	109.74	109.74	109.74	109.74	109.74	109.74	109.74	109.74	109.74
108.24	108.24	108.24	108.24	108.24	108.24	108.24	108.24	108.24	108.24
106.8	106.8	106.8	106.8	106.8	106.8	106.8	106.8	106.8	106.8
105.41	105.41	105.41	105.41	105.41	105.41	105.41	105.41	105.41	105.41
104.08	104.08	104.08	104.08	104.08	104.08	104.08	104.08	104.08	104.08
102.8	102.8	102.8	102.8	102.8	102.8	102.8	102.8	102.8	102.8
101.58	101.58	101.58	101.58	101.58	101.58	101.58	101.58	101.58	101.58
100.42	100.42	100.42	100.42	100.42	100.42	100.42	100.42	100.42	100.42
99.32	99.32	99.32	99.32	99.32	99.32	99.32	99.32	99.32	99.32
98.28	98.28	98.28	98.28	98.28	98.28	98.28	98.28	98.28	98.28
97.3	97.3	97.3	97.3	97.3	97.3	97.3	97.3	97.3	97.3
